method,N,n_seeds,complete,mean_bytes_recovered,std_bytes_recovered,min_bytes_recovered,max_bytes_recovered,p25_bytes_recovered,p75_bytes_recovered,per_seed_recovered,mean_rec_unmasked2,std_rec_unmasked2,ci95_half_rec_unmasked2,ci95_width_rec_unmasked2,mean_rec_masked14,std_rec_masked14,ci95_half_rec_masked14,ci95_width_rec_masked14,GE_unmasked2,GE_unmasked2_std,GE_unmasked2_ci95_half,GE_unmasked2_ci95_width,GE_masked14,GE_masked14_std,GE_masked14_ci95_half,GE_masked14_ci95_width,GE_masked14_below_1,SR1_fullkey,SR5_fullkey,mean_elapsed_seconds,std_elapsed_seconds,elapsed_ci95_half,elapsed_ci95_width,mean_elapsed_seconds_no_outliers,median_elapsed_seconds,mean_train_seconds,mean_train_seconds_no_outliers,n_time_seeds,seeds
CPA,5000,10,True,3.1,0.31622776601683794,3.0,4.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]",2.0,0.0,0.0,0.0,1.1,0.31622776601683794,0.22621571627982048,0.45243143255964097,0.0,0.0,0.0,0.0,114.50714285714287,20.57119295499988,14.715744944414249,29.431489888828498,False,0.0,0.0,0.16155631542205812,0.003995030213959811,0.002857872453117613,0.005715744906235226,0.16155631542205812,0.1611194610595703,0.16155631542205812,0.16155631542205812,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
CPA,10000,10,True,3.0,0.0,3.0,3.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.3357142857143,19.516899183566444,13.961548614097483,27.923097228194965,False,0.0,0.0,0.325211501121521,0.013264040554794729,0.009488523011947376,0.01897704602389475,0.325211501121521,0.3232985734939575,0.325211501121521,0.325211501121521,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
CPA,15000,10,True,3.0,0.0,3.0,3.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.47142857142858,19.507722757039907,13.954984194009592,27.909968388019184,False,0.0,0.0,0.4798214673995972,0.01441856287942057,0.010314418529965777,0.020628837059931553,0.4798214673995972,0.48181843757629395,0.4798214673995972,0.4798214673995972,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
CPA,20000,10,True,3.0,0.0,3.0,3.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.64999999999998,23.11855597535208,16.538018673037488,33.076037346074976,False,0.0,0.0,0.6454082012176514,0.028151621395681375,0.02013845677967219,0.04027691355934438,0.6454082012176514,0.6372299194335938,0.6454082012176514,0.6454082012176514,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
CPA,25000,10,True,3.0,0.0,3.0,3.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.3642857142857,12.378546011569542,8.855078375251898,17.710156750503796,False,0.0,0.0,0.790282130241394,0.016484775176801192,0.011792497766098517,0.023584995532197034,0.790282130241394,0.7910726070404053,0.790282130241394,0.790282130241394,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
CPA,30000,10,True,3.0,0.0,3.0,3.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.3857142857143,15.505071951971964,11.0916602984152,22.1833205968304,False,0.0,0.0,0.9286153078079223,0.01583975288546946,0.01133107661548934,0.02266215323097868,0.9286153078079223,0.9264239072799683,0.9286153078079223,0.9286153078079223,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
CPA,35000,10,True,3.0,0.0,3.0,3.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8642857142857,14.997484671946184,10.728554232265891,21.457108464531782,False,0.0,0.0,1.1036155223846436,0.03773128779258528,0.026991337293592516,0.05398267458718503,1.1036155223846436,1.0953179597854614,1.1036155223846436,1.1036155223846436,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
CPA,40000,10,True,3.0,0.0,3.0,3.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.80714285714288,17.552191366570373,12.556081308994795,25.11216261798959,False,0.0,0.0,1.2442781448364257,0.026458365285952315,0.018927174328000486,0.03785434865600097,1.2442781448364257,1.2440365552902222,1.2442781448364257,1.2442781448364257,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
